ranking,nit,razon_social,supervisor,region,departamento,ciudad,ciiu,macrosector,ingresos_2024,ganancia_2024,activos_2024,pasivos_2024,patrimonio_2024,ingresos_2023,ganancia_2023,activos_2023,pasivos_2023,patrimonio_2023,grupo_niif
736,901335679,CAOBA INVERSIONES S.A.S. ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,M7010 - Actividades de administración empresarial,SERVICIOS,368067898,19513270,2691253151,2333870732,357382419,284144239,-1663989,2139277715,1754551370,384726345,10 NIIF Plenas - Individual Grupo 1
737,890919437,RYMEL INGENIERIA ELECTRICA S.A.S. ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,COPACABANA,"C2711 - Fabricación de motores, generadores y transformadores eléctricos",MANUFACTURA,367871065,98759261,325342649,134842322,190500327,283603200,47046335,241097902,104645964,136451938,10 NIIF Plenas - Individual Grupo 1
738,901221033,POWERCHINA INTERNATIONAL GROUP  LIMITED SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,F4220 - Construcción de proyectos de servicio público,CONSTRUCCIÓN,367448541,-50005944,566336723,432086957,134249766,261902320,-50570521,492452610,408986026,83466584,40 NIIF Pymes - Individual Grupo 2
739,860008018,ESTUDIOS TECNICOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,SERVICIOS,366034546,30151288,242159580,66426546,175733034,348619127,23823148,213572835,78408507,135164328,20 NIIF Plenas - Separado Grupo 1
740,860076820,POLLO ANDINO SA EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,A0145 - Cría de aves de corral,AGROPECUARIO,365368640,38670538,239850531,83340600,156509931,353060996,16352775,189575126,71534038,118041088,40 NIIF Pymes - Individual Grupo 2
741,800125872,KERALTY S.A.S. ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,M7010 - Actividades de administración empresarial,SERVICIOS,364560675,185746036,1089586374,216757110,872829264,109818556,-28196771,916358458,197064326,719294132,20 NIIF Plenas - Separado Grupo 1
742,900402080,FRESENIUS KABI COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,363799722,8031474,269548530,170271115,99277415,330443693,12748056,227491029,136563558,90927471,10 NIIF Plenas - Individual Grupo 1
743,817006230,CARTONERA NACIONAL SA,SUPERSOCIEDADES,Costa Pacífica,CAUCA,VILLA RICA,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",MANUFACTURA,363771923,59219005,259721095,134156029,125565066,309964622,32926065,213355393,138671677,74683716,10 NIIF Plenas - Individual Grupo 1
744,900541359,WIN SPORTS S A S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6020 - Actividades de programación y transmisión de televisión,SERVICIOS,363399985,-9938857,234701836,144530216,90171620,344977577,2530710,258550081,158439604,100110477,10 NIIF Plenas - Individual Grupo 1
745,900158685,CENTURY SPORTS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,COMERCIO,363278822,-9853122,513710984,456648934,57062050,389791250,20111404,516516477,416822983,99693494,10 NIIF Plenas - Individual Grupo 1
746,800228026,MCKINSEY & COMPANY COLOMBIA INC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,M7020 - Actividades de consultoría de gestión,SERVICIOS,363135698,13381699,605228976,83130833,522098143,474535219,15997374,549666670,298338244,251328426,40 NIIF Pymes - Individual Grupo 2
747,817002533,C.I. YUMBO SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO,C1032 - Elaboración de aceites y grasas de origen vegetal refinados,MANUFACTURA,362543639,5287057,186485493,144868750,41616743,448066093,1620319,164888776,128646233,36242543,50 NIIF Pymes - Separado Grupo 2
748,830054002,NACIONAL DE ELECTRICOS HH LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",COMERCIO,362026841,17643560,179468705,59996816,119471889,318507708,18814768,160912036,60357345,100554691,40 NIIF Pymes - Individual Grupo 2
749,900643143,FOOD AND DRINKS INCORPORATED SAS ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI,G4632 - Comercio al por mayor de bebidas y tabaco,COMERCIO,361850843,7239440,206444161,130965046,75479115,313273320,5724147,115910893,97671218,18239675,40 NIIF Pymes - Individual Grupo 2
750,900740893,CONCESION LA PINTADA SAS,SUPERTRANSPORTE,Antioquia,ANTIOQUIA,MEDELLIN,F4210 - Construcción de carreteras y vías de ferrocarril,CONSTRUCCIÓN,360495198,75293431,2680893806,2278982403,401911403,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,GRUPO 1
751,900422614,EXPERIAN COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",SERVICIOS,360280729,1921370,851584255,349135866,502448389,340134253,-18877930,847239172,347058192,500180980,20 NIIF Plenas - Separado Grupo 1
752,900394791,MASIVO CAPITAL SAS EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H4921 - Transporte de pasajeros,SERVICIOS,359842619,-24472719,697749962,698553280,-803318,360542468,-9741160,678991093,655321702,23669391,40 NIIF Pymes - Individual Grupo 2
753,900087151,CARTAGENA II SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,SERVICIOS,358152903,353092869,1776733866,22386146,1754347720,621268519,618553015,1662731169,16586241,1646144928,20 NIIF Plenas - Separado Grupo 1
754,900239001,PRODUCTOS FAMILIA  CAJICA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,357790653,94116202,555241102,168637881,386603221,363728043,81288991,363416006,70928987,292487019,10 NIIF Plenas - Individual Grupo 1
755,900217771,ANTIOQUIA GOLD LTD,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,B0722 - Extracción de oro y otros metales preciosos,MINERO-HIDROCARBUROS,357614739,20276286,485370019,170134924,315235095,274503178,-35455544,467682552,167184779,300497773,10 NIIF Plenas - Individual Grupo 1
756,800100610,ADIUM S.A.S ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,355468582,-6037868,211899819,147324670,64575149,302831036,24658950,204030187,133417170,70613017,10 NIIF Plenas - Individual Grupo 1
757,900012984,INVERSORA LA PAZ SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2029 - Fabricación de otros productos químicos n.c.p.,MANUFACTURA,355392095,72401706,512732129,179488028,333244101,404903152,-10317858,427259077,167096599,260162478,50 NIIF Pymes - Separado Grupo 2
758,860403972,SAVICOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,A0145 - Cría de aves de corral,AGROPECUARIO,355147405,34507154,159681969,49953738,109728231,349949472,9881683,142829011,54271172,88557839,50 NIIF Pymes - Separado Grupo 2
759,811027319,SOCIEDAD DE COMERCIALIZACION INTERNACIONAL BANAFRUT S.A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,354918270,7300514,215691510,180099798,35591712,372504821,3456318,188563852,160272655,28291197,10 NIIF Plenas - Individual Grupo 1
760,807005015,SOCIEDAD DE COMERCIALIZACION INTERNACIONA EXCOMIN SOCIEDAD POR ACCIONES SIMPLIFICADABIC,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,354886291,13828631,148811390,121197888,27613502,449025749,13110141,136293447,122508576,13784871,40 NIIF Pymes - Individual Grupo 2
761,811030498,C.I. TROPICAL S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,354882418,13287198,176830097,87352115,89477982,473472396,12615913,177081938,99881094,77200844,20 NIIF Plenas - Separado Grupo 1
762,830021253,Crown Colombiana  SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,MANUFACTURA,354372880,36262500,327739996,189583418,138156578,350526718,39816818,275855051,134144155,141710896,10 NIIF Plenas - Individual Grupo 1
763,901212102,AUNA COLOMBIA S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,354264746,-9100061,1824004110,899706355,924297755,275099656,71753398,1681722097,749703391,932018706,20 NIIF Plenas - Separado Grupo 1
764,890903711,PROCESADORA DE LECHES S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1040 - Elaboración de productos lácteos,MANUFACTURA,354180226,-8829200,132822351,47856359,84965992,340086671,7759961,147781684,53986493,93795191,10 NIIF Plenas - Individual Grupo 1
765,860050420,VENTAS Y SERVICIOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6399 - Otras actividades de servicios de información n.c.p.,SERVICIOS,353321009,2226426,116930051,65644711,51285340,295021310,-372696,100108173,51049258,49058915,10 NIIF Plenas - Individual Grupo 1
766,809002625,INITERNACIONAL DE ELECTRICOS SAS,SUPERSOCIEDADES,Centro - Sur,TOLIMA,IBAGUE,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",COMERCIO,353116255,12087932,174024878,79584962,94439916,392754650,12950683,151595749,64548818,87046931,20 NIIF Plenas - Separado Grupo 1
767,811042361,PROVECOL ANTIOQUIA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,352456637,23090304,115741926,23559445,92182481,317190341,13363151,108772570,39680392,69092178,40 NIIF Pymes - Individual Grupo 2
768,805022756,ACCION DEL CAUCA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N7820 - Actividades de empresas de servicios temporales,SERVICIOS,352347693,2349335,89269652,41524616,47745036,327983023,2003496,73983399,28587698,45395701,10 NIIF Plenas - Individual Grupo 1
769,830085844,WOOD ENGINEERING AND CONSULTANCY COLOMBIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,SERVICIOS,351719504,909627,119169314,63833825,55335489,322180062,35309569,117683678,63257816,54425862,10 NIIF Plenas - Individual Grupo 1
770,900699359,Neuromedica Sas,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN,"Q8621 - Actividades de la práctica médica, sin internación",SERVICIOS,351247768,11916648,107486347,77400007,30086340,310341434,1474987,93577820,75408128,18169692,GRUPO 2
771,860074186,DISICO SA ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,F4321 - Instalaciones eléctricas,CONSTRUCCIÓN,351247213,30921743,343326682,205721357,137605325,290685275,22744438,210006967,99368265,110638702,40 NIIF Pymes - Individual Grupo 2
772,800010866,EXPERTOS SEGURIDAD LTDA,SUPERVIGILANCIA ,Antioquia,ANTIOQUIA,MEDELLIN,N8010 - Actividades de seguridad privada,SERVICIOS,351224151,4777072,84397429,44522858,39874571,291633217,4072217,77627003,40520749,37106253,GRUPO 2
773,811020804,CONALTURA CONSTRUCCION Y VIVIENDA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,F4111 - Construcción de edificios residenciales,CONSTRUCCIÓN,350427103,38608601,887102242,627561709,259540533,271879329,19502185,847147584,636053794,211093790,20 NIIF Plenas - Separado Grupo 1
774,860002274,ETERNA S A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",MANUFACTURA,350100512,-214495477,398537435,512908006,-114370571,355086395,12657313,431789344,335097563,96691781,20 NIIF Plenas - Separado Grupo 1
775,805031788,NUTRICION DE PLANTAS SA ,SUPERSOCIEDADES,Costa Pacífica,VALLE,TULUA,C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados,MANUFACTURA,350066268,25088609,226001815,6663100,219338715,329618220,23365692,205324935,11074829,194250106,10 NIIF Plenas - Individual Grupo 1
776,860002067,PROQUINAL S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1399 - Fabricación de otros artículos textiles n.c.p.,MANUFACTURA,349945626,8619597,435479070,200417198,235061872,337265030,31054113,365807531,157548478,208259053,10 NIIF Plenas - Individual Grupo 1
777,860000018,AGENCIA DE VIAJES Y TURISMO AVIATUR S.A.S,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N7911 - Actividades de las agencias de viaje,SERVICIOS,349745619,-1603738,301842308,271970814,29871494,349261184,826850,327232641,295713118,31519523,GRUPO 1
778,901537409,Onnet Fibra Colombia S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,M7010 - Actividades de administración empresarial,SERVICIOS,349548005,-179529575,2821742320,2515943965,305798355,287534955,-37081719,2501388069,2186861288,314526781,10 NIIF Plenas - Individual Grupo 1
779,860009694,CYRGO S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",COMERCIO,349242033,-21414348,129013420,92471599,36541821,393713078,-5470487,186689756,128733587,57956169,10 NIIF Plenas - Individual Grupo 1
780,830116134,PETROWORKS SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,MINERO-HIDROCARBUROS,347974540,-7010874,371486736,293454558,78032178,400155619,16725130,365404315,280150961,85253354,20 NIIF Plenas - Separado Grupo 1
781,900872767,MIGAN CAPITAL SAS ,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",COMERCIO,347808743,381069,114391803,103683288,10708515,310711224,1487370,84397480,74070034,10327446,40 NIIF Pymes - Individual Grupo 2
782,901402963,OPELLA HEALTHCARE COLOMBIA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,347774688,35722016,170316672,99846493,70470179,231406966,-3822084,126827629,92079466,34748163,10 NIIF Plenas - Individual Grupo 1
783,860006160,PLASTILENE SAS  ,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,SOACHA,C2229 - Fabricación de artículos de plástico n.c.p.,MANUFACTURA,347037631,4169835,324965087,163358997,161606090,349563245,15229575,307971326,145835071,162136255,20 NIIF Plenas - Separado Grupo 1
784,901424783,MINEX INDUSTRIAL SERVICES S.A.S C.I,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,345222332,2064947,85779576,84178406,1601170,339055730,2649009,129803952,130267729,-463777,40 NIIF Pymes - Individual Grupo 2
785,860523408,SEGURIDAD NAPOLES LTDA,SUPERVIGILANCIA ,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N8010 - Actividades de seguridad privada,SERVICIOS,344908581,12664980,132344953,65709672,66635280,317650948,12975662,101722590,50496457,51226133,GRUPO 2
786,900799976,AVOFRUIT S.A.S,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,344889238,-304542,365956728,353528957,12427771,285341642,5284412,235635200,224066124,11569076,10 NIIF Plenas - Individual Grupo 1
787,860000580,MERCK S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,344815986,15348351,268793551,70493581,198299970,366044644,19756956,234491621,51494999,182996622,10 NIIF Plenas - Individual Grupo 1
788,900338494,Dexco Zona Franca S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"C1620 - Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",MANUFACTURA,344542230,84940788,289145925,43497290,245648635,348045701,75481787,341028802,35731926,305296876,10 NIIF Plenas - Individual Grupo 1
789,860350234,BRINKS DE COLOMBIA,SUPERVIGILANCIA ,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N8010 - Actividades de seguridad privada,SERVICIOS,344106411,-624316,293404560,168831255,124573304,333967315,17887576,243913202,116540582,127372620,GRUPO 1
790,800156044,COMPAÑIA DE PUERTOS ASOCIADOS S.A.,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H5222 - Almacenamiento y actividades complementarias al transporte,SERVICIOS,343528435,-85736863,1181560609,854458262,327102346,297895779,170007055,1214872236,800873933,413998303,GRUPO 1
791,830038885,Valorem S.A.S. ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,K6613 - Otras actividades relacionadas con el mercado de valores,SERVICIOS,343020534,229185911,3488082983,537638780,2950444203,316738253,184678203,2947231875,546144467,2401087408,20 NIIF Plenas - Separado Grupo 1
792,900420814,HITSS COLOMBIA SAS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",SERVICIOS,342262152,26764103,119476326,71103600,48372726,276838637,31652575,113058711,71450088,41608623,10 NIIF Plenas - Individual Grupo 1
793,900392611,Moviired S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4690 - Comercio al por mayor no especializado,COMERCIO,342131858,-9307678,85676710,61501028,24175682,420686164,-8076980,87413889,53930529,33483360,10 NIIF Plenas - Individual Grupo 1
794,900817436,INTEGRA TRADING SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,341621019,1134817,37862480,29141684,8720796,267156636,426968,22235666,14649687,7585979,10 NIIF Plenas - Individual Grupo 1
795,890800788,SUMATEC SAS BIC,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",COMERCIO,341481686,3240282,220104248,182116647,37987601,361293875,3175053,218570459,186978257,31592202,50 NIIF Pymes - Separado Grupo 2
796,800022558,BATERIAS WILLARD S.A,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,"C2720 - Fabricación de pilas, baterías y acumuladores eléctricos",MANUFACTURA,340886750,13977123,258612249,120502371,138109878,324020967,15879540,235620380,105769581,129850799,20 NIIF Plenas - Separado Grupo 1
797,900367682,CHINA HARBOUR ENGINEERING COMPANY LIMITED COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,F4290 - Construcción de otras obras de ingeniería civil,CONSTRUCCIÓN,340338290,-83613553,568120406,1150419694,-582299288,54346810,-76454470,480385601,977554779,-497169178,10 NIIF Plenas - Individual Grupo 1
798,900261768,ADISTEC COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",COMERCIO,339055048,4879556,194293713,172988627,21305086,260559965,4995939,144283568,127858038,16425530,10 NIIF Plenas - Individual Grupo 1
799,800099903,CARVAJAL EDUCACION S.A.S. ,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,339029464,4145605,412607627,371293178,41314449,335245367,-9108322,403851411,366656492,37194919,10 NIIF Plenas - Individual Grupo 1
800,890805267,SUPER DE ALIMENTOS SAS,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES,"C1082 - Elaboración de cacao, chocolate y productos de confitería",MANUFACTURA,338601444,7932795,270024128,193000136,77023992,582930365,-7513919,318594895,248653698,69941197,40 NIIF Pymes - Individual Grupo 2
801,822007117,DISTRIBUCIONES LA NIEVE SAS,SUPERSOCIEDADES,Otros,META,VILLAVICENCIO,G4690 - Comercio al por mayor no especializado,COMERCIO,338585110,5520357,236618631,196518865,40099766,308868577,3769091,169001177,134421768,34579409,40 NIIF Pymes - Individual Grupo 2
802,890301918,"""PEPSI COLA COLOMBIA LTDA
""",SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4690 - Comercio al por mayor no especializado,COMERCIO,338456308,-6491789,246094144,167350996,78743148,327778340,23170388,243881488,159678736,84202752,10 NIIF Plenas - Individual Grupo 1
803,890315540,PRODUCTOS YUPI SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,337237228,11961757,472587342,341762746,130824596,329367513,10292051,204437905,97092625,107345280,20 NIIF Plenas - Separado Grupo 1
804,891856457,INVERSIONES ELDORADO SAS,SUPERSOCIEDADES,Centro - Oriente,BOYACA,DUITAMA,A0145 - Cría de aves de corral,AGROPECUARIO,337048973,30792601,212570533,89420567,123149966,332908652,20684310,195858646,92680109,103178537,40 NIIF Pymes - Individual Grupo 2
805,900149606,EXCAVACIONES Y PROYECTOS DE COLOMBIA SAS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0990 - Actividades de apoyo para otras actividades de explotación de minas y canteras,MINERO-HIDROCARBUROS,337016219,51258897,251450144,37625231,213824913,568021572,20758604,249091313,60525296,188566017,40 NIIF Pymes - Individual Grupo 2
806,800019615,SYMRISE LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2029 - Fabricación de otros productos químicos n.c.p.,MANUFACTURA,336915379,64196759,394257019,81273185,312983834,307463977,45917974,309086403,60584582,248501821,10 NIIF Plenas - Individual Grupo 1
807,900268901,CNRIII LTD.SUCURSAL COLOMBIA EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0510 - Extracción de hulla (carbón de piedra),MINERO-HIDROCARBUROS,336397433,1706282,869128823,862274634,6854189,990813147,124273667,993400417,764195497,229204920,10 NIIF Plenas - Individual Grupo 1
808,900375325,TABASCO OC LLC SUCURSALCOLOMBIA ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6110 - Actividades de telecomunicaciones alámbricas,SERVICIOS,336383279,5320307,133285259,100897071,32388188,347076296,8938807,144717334,117649453,27067881,10 NIIF Plenas - Individual Grupo 1
809,901137699,MINISO COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4719 - Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco",COMERCIO,333389244,26009557,245113904,165106352,80007552,306855142,23259693,158925637,104927642,53997995,10 NIIF Plenas - Individual Grupo 1
810,860016640,TCC S.A.S,SUPERTRANSPORTE,Antioquia,ANTIOQUIA,MEDELLIN,H4923 - Transporte terrestre; transporte por tuberías,SERVICIOS,333310100,17733429,428787124,166800826,261986297,288376184,7228182,431698999,188165731,243533267,GRUPO 2
811,890400372,RAFAEL DEL CASTILLO Y  CIA S.A.,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA,C1051 - Elaboración de productos de molinería,MANUFACTURA,333104706,14274416,200956223,137971619,62984604,386643832,-13876612,207710688,156975312,50735376,10 NIIF Plenas - Individual Grupo 1
812,900103457,TCS SOLUTION CENTER SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,SERVICIOS,332902226,16661087,174304384,56557259,117747125,376028895,30408593,204576652,63529796,141046856,10 NIIF Plenas - Individual Grupo 1
813,860508392,SERVIOPTICA SAS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"C3250 - Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",MANUFACTURA,332688280,15568188,243550986,100398235,143152751,354892092,15563307,233076446,93686485,139389961,10 NIIF Plenas - Individual Grupo 1
814,890204814,C.I. MANUFACTURAS Y PROCESOS INDUSTRIALES LIMITADA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,FLORIDABLANCA,C1921 - Fabricación de productos de la refinación del petróleo,MANUFACTURA,332231461,4711460,170781853,107039911,63741942,409913345,2139896,159113095,97844143,61268952,20 NIIF Plenas - Separado Grupo 1
815,900426164,ALIADOS LABORALES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N7820 - Actividades de empresas de servicios temporales,SERVICIOS,331252664,1870947,20380002,16330428,4049574,303693394,1447522,19786535,16986698,2799837,40 NIIF Pymes - Individual Grupo 2
816,900585053,TRAFIGURA ENERGY COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,331126028,830549,178793451,158082811,20710640,523944116,2905601,265590635,248417413,17173222,10 NIIF Plenas - Individual Grupo 1
817,830511110,SKF Latin Trade SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,COMERCIO,331106471,14092501,201177579,130237214,70940365,353281980,3488102,142362470,86849511,55512959,10 NIIF Plenas - Individual Grupo 1
